ablation_variant,load_level,run_id,seed,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes
without_reciprocity,medium,14,1014,4.064000,3.094000,4.002000,3.094000,0.908000,0.062000,0.778033,0.766267,0.766267,0.747427,0.813703,0.728530,0.405986,0.477872,0.405986,0.522042,0.067867,0.599750,0.684486,0.398789,0.704175,0.783862,0.501680,0.985469,0.594014,0.670222,0.033484,0.124042,0.163184,24.752000,0.778033,96.190452,50.000000
without_reciprocity,medium,15,1015,4.062000,3.044000,4.014000,3.044000,0.970000,0.048000,0.754933,0.745833,0.745833,0.727489,0.811755,0.722709,0.414900,0.482026,0.414900,0.506054,0.069323,0.587264,0.665922,0.409210,0.698896,0.779786,0.493499,0.985481,0.585100,0.665155,0.033927,0.123329,0.163172,24.352000,0.754933,95.958479,50.000000
without_reciprocity,medium,16,1016,4.052000,3.150000,4.012000,3.150000,0.862000,0.040000,0.787800,0.779000,0.779000,0.759724,0.807488,0.727737,0.400812,0.478899,0.400812,0.528260,0.068066,0.598727,0.675863,0.396579,0.706169,0.783499,0.506049,0.985375,0.599188,0.671886,0.033879,0.125192,0.164461,25.200000,0.787800,96.327872,50.000000
without_reciprocity,medium,17,1017,4.040000,3.110000,3.996000,3.110000,0.886000,0.044000,0.778833,0.769967,0.769967,0.750967,0.804826,0.726364,0.402207,0.468759,0.402207,0.533084,0.068409,0.599217,0.653066,0.397008,0.705795,0.784104,0.505033,0.985425,0.597793,0.671336,0.033671,0.124770,0.162111,24.880000,0.778833,96.454520,50.000000
without_reciprocity,medium,18,1018,4.082000,3.148000,4.026000,3.148000,0.878000,0.056000,0.782933,0.772500,0.772500,0.753489,0.805206,0.727250,0.403924,0.479810,0.403924,0.542923,0.068188,0.614673,0.709125,0.397655,0.705700,0.785125,0.504677,0.985513,0.596076,0.671169,0.034089,0.122803,0.165976,25.184000,0.782933,95.228669,50.000000
without_reciprocity,medium,19,1019,4.006000,3.024000,3.928000,3.024000,0.904000,0.078000,0.767367,0.751933,0.751933,0.733347,0.813436,0.725294,0.406766,0.480680,0.406766,0.518773,0.068676,0.599063,0.687973,0.397652,0.702470,0.781702,0.499295,0.985357,0.593234,0.667666,0.032960,0.120784,0.163468,24.192000,0.767367,97.018140,50.000000
without_reciprocity,medium,20,1020,3.952000,3.030000,3.892000,3.030000,0.862000,0.060000,0.775567,0.764100,0.764100,0.745348,0.816155,0.722269,0.396791,0.469266,0.396791,0.525591,0.069433,0.599829,0.688803,0.390326,0.705994,0.783238,0.503250,0.985492,0.603209,0.670867,0.032764,0.117462,0.161429,24.240000,0.775567,95.004796,50.000000
without_reciprocity,medium,21,1021,4.046000,3.116000,3.990000,3.116000,0.874000,0.056000,0.779733,0.767700,0.767700,0.748852,0.810715,0.721821,0.409849,0.479309,0.409849,0.528825,0.069545,0.598541,0.671228,0.402429,0.703132,0.782431,0.501952,0.985486,0.590151,0.669835,0.033387,0.122638,0.162425,24.928000,0.779733,96.050759,50.000000
without_reciprocity,medium,22,1022,4.046000,3.002000,3.960000,3.002000,0.958000,0.086000,0.758300,0.741567,0.741567,0.723482,0.813949,0.720577,0.405477,0.473810,0.405477,0.533804,0.069856,0.610335,0.704179,0.395498,0.700506,0.780377,0.492394,0.985460,0.594523,0.665901,0.033253,0.121328,0.163253,24.016000,0.758300,95.372937,50.000000
without_reciprocity,medium,23,1023,3.980000,2.924000,3.880000,2.924000,0.956000,0.100000,0.755667,0.734900,0.734900,0.716951,0.793400,0.721195,0.392601,0.472049,0.392601,0.513560,0.069701,0.593375,0.684924,0.381874,0.703218,0.780391,0.494815,0.985442,0.607399,0.666061,0.032837,0.119247,0.158777,23.392000,0.755667,96.685313,50.000000
without_reciprocity,medium,24,1024,4.050000,3.050000,3.966000,3.050000,0.916000,0.084000,0.769800,0.754200,0.754200,0.735758,0.814742,0.720979,0.399549,0.475437,0.399549,0.528959,0.069755,0.601874,0.683068,0.390133,0.704514,0.784317,0.499206,0.985501,0.600451,0.668325,0.033270,0.120663,0.163393,24.400000,0.769800,95.651593,50.000000
without_reciprocity,medium,25,1025,3.982000,3.034000,3.916000,3.034000,0.882000,0.066000,0.771133,0.758567,0.758567,0.739815,0.802785,0.729477,0.405728,0.475732,0.405728,0.523319,0.067631,0.600461,0.687023,0.398291,0.702494,0.782214,0.497628,0.985408,0.594272,0.668089,0.032820,0.121539,0.160996,24.272000,0.771133,94.595821,50.000000
without_reciprocity,medium,26,1026,4.066000,3.126000,3.994000,3.126000,0.868000,0.072000,0.781833,0.767533,0.767533,0.748723,0.791735,0.729607,0.405657,0.476002,0.405657,0.520472,0.067598,0.593867,0.678914,0.397083,0.702826,0.781673,0.499095,0.985512,0.594343,0.668850,0.033333,0.121938,0.164703,25.008000,0.781833,95.417998,50.000000
without_reciprocity,medium,27,1027,4.054000,3.084000,4.020000,3.084000,0.936000,0.034000,0.767333,0.761033,0.761033,0.742238,0.808282,0.711367,0.394827,0.470110,0.394827,0.528014,0.072158,0.601901,0.674029,0.391550,0.705192,0.782331,0.500838,0.985449,0.605173,0.668862,0.033855,0.124730,0.162759,24.672000,0.767333,96.889032,50.000000
without_reciprocity,medium,28,1028,3.986000,3.122000,3.920000,3.122000,0.798000,0.066000,0.797967,0.784200,0.784200,0.765001,0.776675,0.721075,0.393730,0.473265,0.393730,0.536505,0.069731,0.612192,0.712123,0.386204,0.706911,0.783716,0.503794,0.985461,0.606270,0.671813,0.033059,0.121328,0.160035,24.976000,0.797967,97.187803,50.000000
without_reciprocity,medium,29,1029,4.082000,3.058000,4.012000,3.058000,0.954000,0.070000,0.760400,0.748300,0.748300,0.729817,0.800070,0.713936,0.397694,0.476174,0.397694,0.527649,0.071516,0.600669,0.665952,0.389730,0.704792,0.782610,0.500963,0.985398,0.602306,0.668745,0.034111,0.124757,0.163437,24.464000,0.760400,95.900842,50.000000
without_reciprocity,medium,30,1030,4.028000,3.014000,3.940000,3.014000,0.926000,0.088000,0.764067,0.749100,0.749100,0.730863,0.836493,0.713798,0.404307,0.475284,0.404307,0.522006,0.071551,0.602097,0.689780,0.394816,0.701906,0.781573,0.495743,0.985545,0.595693,0.666586,0.033219,0.121106,0.159263,24.112000,0.764067,96.457077,50.000000
without_reciprocity,medium,31,1031,4.038000,3.106000,4.014000,3.106000,0.908000,0.024000,0.776067,0.771767,0.771767,0.752788,0.803644,0.719528,0.395337,0.471190,0.395337,0.524184,0.070118,0.593380,0.663520,0.392917,0.705798,0.783955,0.501273,0.985555,0.604663,0.669612,0.033764,0.121394,0.163954,24.848000,0.776067,95.118730,50.000000
without_reciprocity,medium,32,1032,3.970000,2.964000,3.896000,2.964000,0.932000,0.074000,0.763167,0.748300,0.748300,0.730088,0.798768,0.726315,0.407613,0.479088,0.407613,0.517008,0.068421,0.595351,0.681635,0.398906,0.701179,0.781490,0.494915,0.985503,0.592387,0.666811,0.032720,0.120463,0.156940,23.712000,0.763167,95.715345,50.000000
without_reciprocity,medium,33,1033,3.976000,2.932000,3.866000,2.932000,0.934000,0.110000,0.755400,0.734600,0.734600,0.716709,0.823926,0.728743,0.406871,0.479161,0.406871,0.519324,0.067814,0.595866,0.673014,0.394995,0.700785,0.781673,0.493418,0.985433,0.593129,0.665468,0.032494,0.119366,0.158150,23.456000,0.755400,95.234016,50.000000
without_reciprocity,medium,34,1034,3.950000,3.004000,3.902000,3.004000,0.898000,0.048000,0.767800,0.759500,0.759500,0.740847,0.804965,0.720622,0.395655,0.470647,0.395655,0.540491,0.069845,0.608943,0.690435,0.390180,0.705291,0.783756,0.499853,0.985534,0.604345,0.669135,0.032666,0.119505,0.158540,24.032000,0.767800,96.284224,50.000000
without_reciprocity,medium,35,1035,4.048000,3.036000,3.958000,3.036000,0.922000,0.090000,0.764233,0.748433,0.748433,0.730087,0.818776,0.715345,0.404920,0.479638,0.404920,0.521164,0.071164,0.598231,0.670676,0.394546,0.700896,0.779684,0.495094,0.985371,0.595080,0.665323,0.033543,0.121888,0.162614,24.288000,0.764233,96.449979,50.000000
without_reciprocity,medium,36,1036,4.018000,3.056000,3.950000,3.056000,0.894000,0.068000,0.772633,0.759300,0.759300,0.740817,0.815936,0.727554,0.399109,0.473758,0.399109,0.529144,0.068112,0.602584,0.693622,0.391707,0.705751,0.782950,0.504087,0.985562,0.600891,0.671018,0.033074,0.121980,0.159708,24.448000,0.772633,96.540041,50.000000
without_reciprocity,medium,37,1037,3.976000,3.036000,3.918000,3.036000,0.882000,0.058000,0.775667,0.763900,0.763900,0.745023,0.807042,0.728749,0.397559,0.470026,0.397559,0.519176,0.067813,0.592856,0.655486,0.391113,0.704343,0.782457,0.499155,0.985434,0.602441,0.668551,0.032894,0.119683,0.161904,24.288000,0.775667,96.003548,50.000000
without_reciprocity,medium,38,1038,4.070000,3.130000,4.032000,3.130000,0.902000,0.038000,0.777133,0.770400,0.770400,0.751469,0.789525,0.716971,0.390682,0.469128,0.390682,0.538556,0.070757,0.608273,0.680486,0.386977,0.706653,0.781823,0.503243,0.985463,0.609318,0.671106,0.034470,0.125797,0.162071,25.040000,0.777133,95.909709,50.000000
without_reciprocity,medium,39,1039,4.042000,3.082000,3.986000,3.082000,0.904000,0.056000,0.775600,0.764667,0.764667,0.745757,0.824100,0.718658,0.407155,0.473951,0.407155,0.519516,0.070335,0.596685,0.677603,0.400623,0.702873,0.783588,0.498543,0.985375,0.592845,0.668317,0.033661,0.123833,0.164557,24.656000,0.775600,95.810291,50.000000
without_reciprocity,medium,40,1040,3.970000,3.008000,3.886000,3.008000,0.878000,0.084000,0.772133,0.757167,0.757167,0.738774,0.841494,0.721931,0.415222,0.483344,0.415222,0.514576,0.069517,0.593414,0.666249,0.406092,0.699345,0.781209,0.493739,0.985532,0.584778,0.665424,0.032837,0.117652,0.159173,24.064000,0.772133,97.511761,50.000000
without_reciprocity,medium,41,1041,4.062000,3.084000,4.014000,3.084000,0.930000,0.048000,0.770200,0.761867,0.761867,0.743081,0.816154,0.722184,0.406626,0.481460,0.406626,0.524052,0.069454,0.598286,0.679980,0.401290,0.701858,0.781966,0.496329,0.985469,0.593374,0.667257,0.033662,0.123793,0.164840,24.672000,0.770200,95.891942,50.000000
without_reciprocity,medium,42,1042,4.010000,3.048000,3.960000,3.048000,0.912000,0.050000,0.770700,0.761900,0.761900,0.743051,0.802852,0.719700,0.399761,0.477081,0.399761,0.530248,0.070075,0.605561,0.683140,0.394277,0.702944,0.780314,0.498198,0.985431,0.600239,0.667207,0.033453,0.122510,0.161527,24.384000,0.770700,96.860803,50.000000
without_reciprocity,medium,43,1043,3.970000,2.984000,3.902000,2.984000,0.918000,0.068000,0.764033,0.749633,0.749633,0.731231,0.798775,0.716634,0.394160,0.470868,0.394160,0.536110,0.070841,0.607889,0.683776,0.386496,0.705761,0.783431,0.500715,0.985433,0.605840,0.669952,0.032443,0.120858,0.159394,23.872000,0.764033,95.625856,50.000000
without_reciprocity,medium,44,1044,4.018000,3.092000,3.970000,3.092000,0.878000,0.048000,0.781633,0.772867,0.772867,0.753987,0.832568,0.720573,0.409789,0.478263,0.409789,0.521667,0.069857,0.599739,0.692602,0.404611,0.701648,0.783058,0.496999,0.985588,0.590211,0.666328,0.033070,0.121806,0.160270,24.736000,0.781633,96.302817,50.000000
without_reciprocity,medium,45,1045,4.056000,3.114000,3.994000,3.114000,0.880000,0.062000,0.783567,0.771767,0.771767,0.752754,0.786498,0.716716,0.404311,0.476995,0.404311,0.533322,0.070821,0.611601,0.705602,0.396728,0.702835,0.782096,0.498238,0.985448,0.595689,0.668065,0.034061,0.122329,0.164407,24.912000,0.783567,96.459002,50.000000
without_reciprocity,medium,46,1046,4.044000,3.024000,3.988000,3.024000,0.964000,0.056000,0.756300,0.746067,0.746067,0.727714,0.789690,0.718468,0.402956,0.479467,0.402956,0.517654,0.070383,0.595202,0.674675,0.396764,0.700674,0.779346,0.492764,0.985466,0.597044,0.665602,0.033720,0.122677,0.162441,24.192000,0.756300,95.287765,50.000000
without_reciprocity,medium,47,1047,4.006000,3.062000,3.936000,3.062000,0.874000,0.070000,0.777567,0.763900,0.763900,0.745140,0.797938,0.727941,0.406045,0.483104,0.406045,0.526356,0.068015,0.600872,0.681987,0.398898,0.702311,0.781409,0.498034,0.985433,0.593955,0.668085,0.033188,0.121520,0.161592,24.496000,0.777567,95.906863,50.000000
without_reciprocity,medium,48,1048,4.028000,3.124000,3.958000,3.124000,0.834000,0.070000,0.787967,0.774567,0.774567,0.755464,0.820628,0.725368,0.404474,0.480108,0.404474,0.531460,0.068658,0.605137,0.701019,0.396392,0.703716,0.782858,0.500310,0.985403,0.595526,0.669523,0.033040,0.121020,0.164444,24.992000,0.787967,95.270885,50.000000
without_reciprocity,medium,49,1049,3.982000,3.006000,3.920000,3.006000,0.914000,0.062000,0.769033,0.756200,0.756200,0.737759,0.816044,0.718941,0.407091,0.479476,0.407091,0.527237,0.070265,0.602328,0.682882,0.399887,0.701844,0.781640,0.497071,0.985554,0.592909,0.667108,0.032408,0.120125,0.159608,24.048000,0.769033,95.442793,50.000000
without_resource_awareness,extreme,0,1000,10.544000,4.816000,9.206000,4.816000,4.390000,1.282000,0.523044,0.457004,0.459687,0.441408,0.918276,0.728025,0.543242,0.594180,0.543242,0.399204,0.067994,0.527434,0.486561,0.466636,0.580801,0.618455,0.634249,0.500000,0.456758,0.651626,0.092509,0.449669,0.599909,38.528000,0.523044,95.053722,49.542000
without_resource_awareness,extreme,1,1001,10.380000,4.952000,8.920000,4.952000,3.968000,1.390000,0.551510,0.477473,0.480914,0.461330,0.907686,0.713293,0.533332,0.591852,0.533332,0.413064,0.071677,0.535739,0.491629,0.450923,0.585863,0.619333,0.644298,0.500000,0.466668,0.657227,0.089923,0.431533,0.578514,39.616000,0.551510,95.615737,49.296000
without_resource_awareness,extreme,2,1002,10.548000,4.892000,8.986000,4.892000,4.094000,1.494000,0.542969,0.462848,0.465766,0.447353,0.904578,0.730043,0.535311,0.591297,0.535311,0.397295,0.067489,0.524608,0.478785,0.447561,0.584951,0.618359,0.643446,0.500000,0.464689,0.656491,0.090856,0.437580,0.588353,39.136000,0.542969,97.210131,49.300000
without_resource_awareness,extreme,3,1003,10.462000,5.042000,9.038000,5.042000,3.996000,1.344000,0.556952,0.481634,0.485466,0.465243,0.905430,0.704071,0.542940,0.596192,0.542940,0.415512,0.073982,0.543222,0.521001,0.461053,0.585355,0.619633,0.646561,0.500000,0.457060,0.660265,0.090850,0.440650,0.588237,40.336000,0.556952,96.643010,49.254000
without_resource_awareness,extreme,4,1004,10.428000,4.902000,9.052000,4.902000,4.150000,1.294000,0.540509,0.470194,0.473996,0.454066,0.913908,0.729843,0.543373,0.591512,0.543373,0.397701,0.067539,0.526745,0.483729,0.464209,0.581633,0.617847,0.637843,0.500000,0.456627,0.652968,0.091537,0.445961,0.595405,39.216000,0.540509,96.313873,49.384000
without_resource_awareness,extreme,5,1005,10.526000,4.998000,9.338000,4.998000,4.340000,1.152000,0.536188,0.474945,0.476719,0.458710,0.910884,0.738429,0.550411,0.599008,0.550411,0.386830,0.065393,0.521949,0.478598,0.482208,0.582070,0.618492,0.640416,0.500000,0.449589,0.658123,0.094533,0.448757,0.602255,39.984000,0.536188,96.266387,49.590000
without_resource_awareness,extreme,6,1006,10.468000,5.028000,9.338000,5.028000,4.310000,1.082000,0.535729,0.478940,0.481245,0.462376,0.911980,0.719321,0.540503,0.593793,0.540503,0.403972,0.070170,0.531667,0.494678,0.475860,0.583510,0.619299,0.641153,0.500000,0.459497,0.654528,0.094580,0.455979,0.602940,40.224000,0.535729,96.410893,49.506000
without_resource_awareness,extreme,7,1007,10.578000,5.084000,9.120000,5.084000,4.036000,1.376000,0.557124,0.480395,0.484175,0.464185,0.911318,0.723548,0.533868,0.593417,0.533868,0.405025,0.069113,0.532893,0.505327,0.454043,0.589071,0.620649,0.652644,0.500000,0.466132,0.663688,0.092665,0.446041,0.592922,40.672000,0.557124,96.586205,49.190000
without_resource_awareness,extreme,8,1008,10.508000,5.186000,9.160000,5.186000,3.974000,1.272000,0.569906,0.493589,0.497491,0.476908,0.915109,0.718541,0.529216,0.587716,0.529216,0.405457,0.070365,0.530772,0.492567,0.455182,0.588239,0.622369,0.648509,0.500000,0.470784,0.656689,0.092070,0.443672,0.599017,41.488000,0.569906,96.330515,49.172000
without_resource_awareness,extreme,9,1009,10.472000,4.848000,9.040000,4.848000,4.192000,1.394000,0.535467,0.463034,0.464903,0.447398,0.912345,0.749192,0.543024,0.595514,0.543024,0.385233,0.062702,0.513311,0.451869,0.461329,0.581471,0.617424,0.636770,0.500000,0.456976,0.653781,0.091077,0.442056,0.581874,38.784000,0.535467,96.017966,49.698000
without_resource_awareness,extreme,10,1010,10.482000,5.220000,9.474000,5.220000,4.254000,0.908000,0.550206,0.497603,0.502687,0.480097,0.905287,0.713647,0.534726,0.588249,0.534726,0.409438,0.071588,0.533486,0.486525,0.478719,0.585893,0.620316,0.645708,0.500000,0.465274,0.655283,0.095841,0.467284,0.616679,41.760000,0.550206,96.274305,48.956000
without_resource_awareness,extreme,11,1011,10.576000,5.094000,9.566000,5.094000,4.472000,0.898000,0.532366,0.480530,0.485668,0.463738,0.915115,0.727349,0.557224,0.597399,0.557224,0.399309,0.068163,0.529613,0.497080,0.497929,0.579420,0.616544,0.638547,0.500000,0.442776,0.654775,0.096635,0.466650,0.620139,40.752000,0.532366,97.507617,49.070000
without_resource_awareness,extreme,12,1012,10.482000,4.972000,9.210000,4.972000,4.238000,1.178000,0.539391,0.474940,0.479218,0.458557,0.901062,0.723088,0.521167,0.580996,0.521167,0.398906,0.069228,0.523070,0.472985,0.451359,0.587774,0.619821,0.644575,0.500000,0.478833,0.655345,0.093211,0.456217,0.599583,39.776000,0.539391,96.168586,49.148000
without_resource_awareness,extreme,13,1013,10.528000,4.842000,9.112000,4.842000,4.270000,1.312000,0.528620,0.459957,0.464051,0.444266,0.901508,0.700011,0.530150,0.588398,0.530150,0.416763,0.074997,0.541473,0.502160,0.450586,0.584316,0.617589,0.639501,0.500000,0.469850,0.654067,0.092225,0.442629,0.598424,38.736000,0.528620,96.076182,49.040000
without_resource_awareness,extreme,14,1014,10.552000,4.844000,9.112000,4.844000,4.268000,1.370000,0.531165,0.461170,0.464118,0.445469,0.917915,0.724099,0.538817,0.591723,0.538817,0.400782,0.068975,0.528855,0.490713,0.458907,0.582738,0.618326,0.638416,0.500000,0.461183,0.653481,0.092279,0.445786,0.595697,38.752000,0.531165,95.906823,49.318000
without_resource_awareness,extreme,15,1015,10.530000,4.930000,9.168000,4.930000,4.238000,1.312000,0.538927,0.468263,0.470406,0.452409,0.913646,0.725375,0.544002,0.597401,0.544002,0.394547,0.068656,0.522457,0.460515,0.466291,0.582527,0.618760,0.640140,0.500000,0.455998,0.654376,0.092754,0.449169,0.590870,39.440000,0.538927,95.894873,49.428000
without_resource_awareness,extreme,16,1016,10.472000,5.084000,9.210000,5.084000,4.126000,1.146000,0.551403,0.486007,0.491194,0.469247,0.910895,0.713179,0.536448,0.589647,0.536448,0.412346,0.071705,0.535944,0.496475,0.465453,0.585771,0.619211,0.645260,0.500000,0.463552,0.658708,0.092696,0.450234,0.604649,40.672000,0.551403,96.536382,48.950000
without_resource_awareness,extreme,17,1017,10.542000,4.988000,9.268000,4.988000,4.280000,1.184000,0.537807,0.473705,0.478264,0.457619,0.902991,0.716517,0.542248,0.592940,0.542248,0.406238,0.070871,0.531054,0.484045,0.470970,0.581113,0.619008,0.635418,0.500000,0.457752,0.650025,0.093826,0.448677,0.599267,39.904000,0.537807,95.280820,49.194000
without_resource_awareness,extreme,18,1018,10.540000,5.088000,9.362000,5.088000,4.274000,1.114000,0.540352,0.482332,0.485393,0.465632,0.908105,0.730353,0.546916,0.594002,0.546916,0.397735,0.067412,0.528079,0.484050,0.479660,0.583785,0.619339,0.643896,0.500000,0.453084,0.658866,0.094228,0.460449,0.610899,40.704000,0.540352,95.627685,49.444000
without_resource_awareness,extreme,19,1019,10.552000,4.848000,9.236000,4.848000,4.388000,1.246000,0.523978,0.458787,0.461786,0.443119,0.910865,0.741492,0.549110,0.595207,0.549110,0.385786,0.064627,0.516692,0.465311,0.474142,0.577740,0.616250,0.630569,0.500000,0.450890,0.647708,0.092981,0.453489,0.597223,38.784000,0.523978,96.427411,49.494000
without_resource_awareness,extreme,20,1020,10.488000,4.770000,8.978000,4.770000,4.208000,1.450000,0.529552,0.455425,0.457790,0.440107,0.919044,0.732032,0.536004,0.597792,0.536004,0.395081,0.066992,0.525758,0.489063,0.451852,0.581613,0.618285,0.635050,0.500000,0.463996,0.648475,0.090534,0.439023,0.583309,38.160000,0.529552,96.223325,49.412000
without_resource_awareness,extreme,21,1021,10.472000,5.138000,9.216000,5.138000,4.078000,1.208000,0.558540,0.489983,0.491872,0.473173,0.907964,0.720867,0.531624,0.590947,0.531624,0.404404,0.069783,0.529368,0.478261,0.461297,0.587672,0.623003,0.647785,0.500000,0.468376,0.655603,0.092681,0.450945,0.601821,41.104000,0.558540,96.166014,49.438000
without_resource_awareness,extreme,22,1022,10.498000,5.018000,9.152000,5.018000,4.134000,1.300000,0.546551,0.477341,0.479397,0.461208,0.906275,0.721264,0.531890,0.591585,0.531890,0.403519,0.069684,0.530269,0.486787,0.456960,0.586992,0.620632,0.646304,0.500000,0.468110,0.657716,0.091495,0.444257,0.587270,40.144000,0.546551,95.954080,49.448000
