model,attack,fraction,defense,load,run_id,adaptive_mu,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes,reputation_honest,reputation_attacker,reputation_separation,attacker_defection_rate,whitewash_events,decision_distortion,decision_distortion_evidenced,decision_distortion_counterfactual,decision_distortion_counterfactual_evidenced
greedy_utility,bad_mouthing,0.1,True,high,7,True,6.980000,4.948000,6.980000,4.948000,2.032000,0.000000,0.709036,0.709036,0.709036,0.686825,0.912519,0.737128,0.500000,0.500000,0.500000,0.611878,0.065718,0.656481,0.692914,0.500000,0.806307,0.750955,0.624903,0.981729,0.500000,0.601449,0.064901,0.276180,0.366848,39.584000,0.709036,97.112918,50.000000,0.731564,0.851188,-0.119624,0.000000,0.000000,0.079071,0.059409,0.088055,0.076651
greedy_utility,bad_mouthing,0.1,True,high,8,True,7.046000,5.142000,7.046000,5.142000,1.904000,0.000000,0.730000,0.730000,0.730000,0.707510,0.911777,0.749127,0.500000,0.500000,0.500000,0.626553,0.062718,0.667182,0.705317,0.500000,0.809229,0.754258,0.627099,0.982023,0.500000,0.602023,0.064531,0.273847,0.364154,41.136000,0.730000,96.467703,50.000000,0.740075,0.862566,-0.122491,0.000000,0.000000,0.083931,0.067470,0.095473,0.088343
greedy_utility,bad_mouthing,0.1,True,high,9,True,6.994000,5.146000,6.994000,5.146000,1.848000,0.000000,0.735464,0.735464,0.735464,0.712461,0.926320,0.757361,0.500000,0.500000,0.500000,0.633663,0.060660,0.673621,0.726447,0.500000,0.807132,0.752176,0.624976,0.981783,0.500000,0.601708,0.064393,0.274305,0.369300,41.168000,0.735464,96.459993,50.000000,0.702018,0.752804,-0.050786,0.000000,0.000000,0.076604,0.062787,0.087890,0.081665
greedy_utility,bad_mouthing,0.2,True,high,0,True,7.002000,5.084000,7.002000,5.084000,1.918000,0.000000,0.726167,0.726167,0.726167,0.703563,0.931657,0.743119,0.500000,0.500000,0.500000,0.617493,0.064220,0.661218,0.710125,0.500000,0.804843,0.749668,0.623645,0.981830,0.500000,0.601333,0.065277,0.275834,0.365012,40.672000,0.726167,96.401045,50.000000,0.542691,0.815291,-0.272600,0.000000,0.000000,0.085868,0.081892,0.098905,0.102815
greedy_utility,bad_mouthing,0.2,True,high,1,True,6.940000,5.006000,6.940000,5.006000,1.934000,0.000000,0.719107,0.719107,0.719107,0.696850,0.931312,0.744695,0.500000,0.500000,0.500000,0.624946,0.063826,0.664775,0.712385,0.500000,0.803068,0.747507,0.620766,0.981917,0.500000,0.600974,0.063538,0.272664,0.360235,40.048000,0.719107,96.894999,50.000000,0.677333,0.763704,-0.086372,0.000000,0.000000,0.083033,0.065706,0.094085,0.084652
greedy_utility,bad_mouthing,0.2,True,high,10,True,7.028000,5.164000,7.028000,5.164000,1.864000,0.000000,0.733607,0.733607,0.733607,0.710624,0.931459,0.748027,0.500000,0.500000,0.500000,0.627854,0.062993,0.671046,0.718581,0.500000,0.806053,0.751039,0.625409,0.981736,0.500000,0.601536,0.065520,0.277561,0.369785,41.312000,0.733607,96.432343,50.000000,0.594456,0.816009,-0.221553,0.000000,0.000000,0.074060,0.060633,0.085745,0.078702
greedy_utility,bad_mouthing,0.2,True,high,11,True,6.996000,5.114000,6.996000,5.114000,1.882000,0.000000,0.730024,0.730024,0.730024,0.707316,0.935249,0.758975,0.500000,0.500000,0.500000,0.631349,0.060256,0.666905,0.705337,0.500000,0.804508,0.749636,0.621968,0.981847,0.500000,0.601399,0.064362,0.274145,0.366665,40.912000,0.730024,96.027655,50.000000,0.609403,0.813414,-0.204011,0.000000,0.000000,0.086857,0.074719,0.098349,0.093921
greedy_utility,bad_mouthing,0.2,True,high,12,True,6.966000,5.122000,6.966000,5.122000,1.844000,0.000000,0.735452,0.735452,0.735452,0.712594,0.937847,0.756634,0.500000,0.500000,0.500000,0.642465,0.060842,0.681259,0.742810,0.500000,0.806754,0.750975,0.624247,0.981838,0.500000,0.601374,0.064014,0.274756,0.362982,40.976000,0.735452,97.958042,50.000000,0.666475,0.848060,-0.181585,0.000000,0.000000,0.080952,0.063025,0.090403,0.080827
greedy_utility,bad_mouthing,0.2,True,high,13,True,7.016000,5.152000,7.016000,5.152000,1.864000,0.000000,0.733012,0.733012,0.733012,0.710229,0.920900,0.748769,0.500000,0.500000,0.500000,0.628046,0.062808,0.665876,0.690841,0.500000,0.804522,0.748930,0.622997,0.981856,0.500000,0.601146,0.065021,0.274323,0.366640,41.216000,0.733012,97.594750,50.000000,0.650786,0.826427,-0.175641,0.000000,0.000000,0.075780,0.064000,0.087034,0.081333
greedy_utility,bad_mouthing,0.2,True,high,14,True,6.946000,5.116000,6.946000,5.116000,1.830000,0.000000,0.736143,0.736143,0.736143,0.713353,0.926830,0.747463,0.500000,0.500000,0.500000,0.628767,0.063134,0.671629,0.727591,0.500000,0.807422,0.752410,0.624984,0.981954,0.500000,0.601756,0.063953,0.269247,0.363059,40.928000,0.736143,96.316475,50.000000,0.666389,0.802493,-0.136104,0.000000,0.000000,0.082654,0.058434,0.090941,0.073858
greedy_utility,bad_mouthing,0.2,True,high,15,True,7.034000,5.142000,7.034000,5.142000,1.892000,0.000000,0.731024,0.731024,0.731024,0.708283,0.920892,0.743750,0.500000,0.500000,0.500000,0.617000,0.064062,0.657740,0.687884,0.500000,0.803242,0.747823,0.621912,0.981834,0.500000,0.601034,0.065335,0.276456,0.366576,41.136000,0.731024,97.073496,50.000000,0.642486,0.812346,-0.169860,0.000000,0.000000,0.075906,0.059721,0.085865,0.076730
greedy_utility,bad_mouthing,0.2,True,high,16,True,6.970000,5.048000,6.970000,5.048000,1.922000,0.000000,0.725536,0.725536,0.725536,0.702880,0.910592,0.754212,0.500000,0.500000,0.500000,0.632086,0.061447,0.668881,0.701925,0.500000,0.804334,0.748099,0.622725,0.981781,0.500000,0.600880,0.065144,0.276919,0.361596,40.384000,0.725536,98.583384,50.000000,0.670052,0.845668,-0.175615,0.000000,0.000000,0.081192,0.068293,0.090847,0.087339
greedy_utility,bad_mouthing,0.2,True,high,17,True,7.000000,5.120000,7.000000,5.120000,1.880000,0.000000,0.730679,0.730679,0.730679,0.707884,0.936238,0.745232,0.500000,0.500000,0.500000,0.628966,0.063692,0.671092,0.730950,0.500000,0.807202,0.751815,0.625430,0.981812,0.500000,0.601569,0.064910,0.274287,0.368088,40.960000,0.730679,97.044314,50.000000,0.605791,0.794276,-0.188484,0.000000,0.000000,0.082182,0.073386,0.094077,0.094955
greedy_utility,bad_mouthing,0.2,True,high,18,True,7.042000,5.072000,7.042000,5.072000,1.970000,0.000000,0.721131,0.721131,0.721131,0.698802,0.937390,0.753496,0.500000,0.500000,0.500000,0.626579,0.061626,0.660943,0.693860,0.500000,0.806687,0.751289,0.623855,0.981914,0.500000,0.601514,0.065330,0.276602,0.364588,40.576000,0.721131,97.015644,50.000000,0.651056,0.852553,-0.201497,0.000000,0.000000,0.085094,0.073723,0.100419,0.096547
greedy_utility,bad_mouthing,0.2,True,high,19,True,7.052000,5.120000,7.052000,5.120000,1.932000,0.000000,0.725071,0.725071,0.725071,0.702643,0.938861,0.751086,0.500000,0.500000,0.500000,0.622459,0.062228,0.662761,0.706495,0.500000,0.804119,0.748044,0.622041,0.981950,0.500000,0.600936,0.065233,0.275218,0.367232,40.960000,0.725071,98.192501,50.000000,0.669957,0.714373,-0.044416,0.000000,0.000000,0.083116,0.070588,0.094245,0.090000
greedy_utility,bad_mouthing,0.2,True,high,2,True,7.018000,5.028000,7.018000,5.028000,1.990000,0.000000,0.716500,0.716500,0.716500,0.694031,0.928424,0.739967,0.500000,0.500000,0.500000,0.622338,0.065008,0.664714,0.707670,0.500000,0.804815,0.749393,0.622693,0.981715,0.500000,0.601222,0.064933,0.279034,0.368892,40.224000,0.716500,96.973789,50.000000,0.644241,0.800059,-0.155817,0.000000,0.000000,0.079839,0.061019,0.088851,0.078292
greedy_utility,bad_mouthing,0.2,True,high,20,True,6.950000,5.022000,6.950000,5.022000,1.928000,0.000000,0.721845,0.721845,0.721845,0.699335,0.920755,0.749817,0.500000,0.500000,0.500000,0.628552,0.062546,0.666683,0.703072,0.500000,0.804213,0.748228,0.623114,0.981800,0.500000,0.600956,0.064376,0.274601,0.363312,40.176000,0.721845,98.020959,50.000000,0.711998,0.808972,-0.096974,0.000000,0.000000,0.073527,0.056015,0.081894,0.070129
greedy_utility,bad_mouthing,0.2,True,high,21,True,6.992000,5.142000,6.992000,5.142000,1.850000,0.000000,0.735464,0.735464,0.735464,0.712532,0.919052,0.756769,0.500000,0.500000,0.500000,0.621917,0.060808,0.658609,0.693136,0.500000,0.802807,0.747147,0.621346,0.981868,0.500000,0.600895,0.065170,0.272557,0.365244,41.136000,0.735464,97.541353,50.000000,0.625924,0.842522,-0.216598,0.000000,0.000000,0.082874,0.068166,0.094369,0.089861
greedy_utility,bad_mouthing,0.2,True,high,22,True,6.954000,5.064000,6.954000,5.064000,1.890000,0.000000,0.727464,0.727464,0.727464,0.704926,0.926484,0.759788,0.500000,0.500000,0.500000,0.630324,0.060053,0.670736,0.717915,0.500000,0.805582,0.749886,0.623713,0.981961,0.500000,0.601268,0.064045,0.269758,0.362876,40.512000,0.727464,97.608186,50.000000,0.659246,0.831030,-0.171784,0.000000,0.000000,0.079265,0.064990,0.088886,0.082331
greedy_utility,bad_mouthing,0.2,True,high,23,True,7.062000,5.138000,7.062000,5.138000,1.924000,0.000000,0.727155,0.727155,0.727155,0.704552,0.930049,0.761230,0.500000,0.500000,0.500000,0.623035,0.059693,0.663748,0.726404,0.500000,0.807785,0.752643,0.626178,0.981852,0.500000,0.601740,0.064962,0.279013,0.367405,41.104000,0.727155,96.654399,50.000000,0.577886,0.797476,-0.219589,0.000000,0.000000,0.076216,0.054456,0.087390,0.073732
greedy_utility,bad_mouthing,0.2,True,high,24,True,7.044000,5.068000,7.044000,5.068000,1.976000,0.000000,0.720155,0.720155,0.720155,0.697823,0.931538,0.741338,0.500000,0.500000,0.500000,0.620849,0.064665,0.663835,0.709282,0.500000,0.804966,0.749578,0.623480,0.981895,0.500000,0.601284,0.065544,0.275104,0.367697,40.544000,0.720155,96.997165,50.000000,0.598010,0.833847,-0.235837,0.000000,0.000000,0.088655,0.085415,0.105955,0.118169
greedy_utility,bad_mouthing,0.2,True,high,25,True,7.010000,5.064000,7.010000,5.064000,1.946000,0.000000,0.722012,0.722012,0.722012,0.699743,0.924999,0.754511,0.500000,0.500000,0.500000,0.633297,0.061372,0.670523,0.697722,0.500000,0.805960,0.750528,0.622669,0.982011,0.500000,0.601421,0.064724,0.272993,0.362157,40.512000,0.722012,97.410593,50.000000,0.634076,0.753221,-0.119145,0.000000,0.000000,0.079919,0.065712,0.087801,0.080004
greedy_utility,bad_mouthing,0.2,True,high,26,True,6.972000,5.078000,6.972000,5.078000,1.894000,0.000000,0.727964,0.727964,0.727964,0.705428,0.924122,0.745371,0.500000,0.500000,0.500000,0.619162,0.063657,0.661860,0.713774,0.500000,0.803577,0.748096,0.621223,0.981948,0.500000,0.601075,0.064230,0.273717,0.359995,40.624000,0.727964,96.954633,50.000000,0.553350,0.759149,-0.205798,0.000000,0.000000,0.086575,0.076985,0.102375,0.103576
greedy_utility,bad_mouthing,0.2,True,high,27,True,7.018000,5.034000,7.018000,5.034000,1.984000,0.000000,0.716202,0.716202,0.716202,0.693819,0.922567,0.739695,0.500000,0.500000,0.500000,0.616254,0.065076,0.661541,0.703279,0.500000,0.806638,0.751450,0.625370,0.981793,0.500000,0.601561,0.065153,0.274084,0.370802,40.272000,0.716202,97.071975,50.000000,0.570951,0.846868,-0.275917,0.000000,0.000000,0.077448,0.071677,0.089825,0.093647
greedy_utility,bad_mouthing,0.2,True,high,28,True,7.028000,5.038000,7.028000,5.038000,1.990000,0.000000,0.716512,0.716512,0.716512,0.694230,0.929876,0.741436,0.500000,0.500000,0.500000,0.611742,0.064641,0.656576,0.696441,0.500000,0.803364,0.748465,0.621458,0.981857,0.500000,0.601238,0.064452,0.274616,0.369324,40.304000,0.716512,95.910417,50.000000,0.588673,0.748235,-0.159562,0.000000,0.000000,0.088892,0.083736,0.104233,0.109887
greedy_utility,bad_mouthing,0.2,True,high,29,True,7.024000,5.134000,7.024000,5.134000,1.890000,0.000000,0.732452,0.732452,0.732452,0.709593,0.913258,0.742381,0.500000,0.500000,0.500000,0.618613,0.064405,0.661459,0.693610,0.500000,0.803043,0.747851,0.621020,0.981792,0.500000,0.601080,0.064986,0.275073,0.370629,41.072000,0.732452,96.741183,50.000000,0.667095,0.851218,-0.184122,0.000000,0.000000,0.083139,0.065032,0.092194,0.085005
greedy_utility,bad_mouthing,0.2,True,high,3,True,6.940000,5.048000,6.940000,5.048000,1.892000,0.000000,0.727869,0.727869,0.727869,0.705164,0.931491,0.760803,0.500000,0.500000,0.500000,0.635029,0.059799,0.672993,0.720486,0.500000,0.805257,0.750339,0.623092,0.981812,0.500000,0.601477,0.063955,0.274983,0.361195,40.384000,0.727869,96.240617,50.000000,0.608026,0.802659,-0.194632,0.000000,0.000000,0.081952,0.067612,0.092323,0.086971
greedy_utility,bad_mouthing,0.2,True,high,30,True,6.996000,5.184000,6.996000,5.184000,1.812000,0.000000,0.742345,0.742345,0.742345,0.719148,0.925235,0.748897,0.500000,0.500000,0.500000,0.625234,0.062776,0.664692,0.705544,0.500000,0.806274,0.750874,0.624407,0.981767,0.500000,0.601433,0.065170,0.274956,0.368432,41.472000,0.742345,97.168547,50.000000,0.551248,0.836466,-0.285218,0.000000,0.000000,0.082535,0.068971,0.092070,0.086111
greedy_utility,bad_mouthing,0.2,True,high,31,True,6.994000,5.108000,6.994000,5.108000,1.886000,0.000000,0.730048,0.730048,0.730048,0.707319,0.917165,0.756353,0.500000,0.500000,0.500000,0.641940,0.060912,0.677621,0.725077,0.500000,0.805341,0.750142,0.622810,0.981872,0.500000,0.601398,0.065054,0.273385,0.365670,40.864000,0.730048,96.767386,50.000000,0.625717,0.795122,-0.169405,0.000000,0.000000,0.081362,0.063579,0.092845,0.084971
greedy_utility,bad_mouthing,0.2,True,high,32,True,7.038000,5.100000,7.038000,5.100000,1.938000,0.000000,0.723774,0.723774,0.723774,0.701162,0.931690,0.747382,0.500000,0.500000,0.500000,0.618903,0.063154,0.659078,0.698793,0.500000,0.806761,0.750987,0.625179,0.981758,0.500000,0.601363,0.065382,0.280025,0.366384,40.800000,0.723774,97.967001,50.000000,0.625994,0.712734,-0.086740,0.000000,0.000000,0.082459,0.073140,0.095197,0.093750
greedy_utility,bad_mouthing,0.2,True,high,33,True,7.024000,5.060000,7.024000,5.060000,1.964000,0.000000,0.720905,0.720905,0.720905,0.698457,0.934438,0.733616,0.500000,0.500000,0.500000,0.620707,0.066596,0.663077,0.696268,0.500000,0.803975,0.748706,0.622151,0.981806,0.500000,0.601180,0.065228,0.276240,0.367363,40.480000,0.720905,96.676391,50.000000,0.610156,0.784094,-0.173939,0.000000,0.000000,0.079593,0.070720,0.089380,0.086911
greedy_utility,bad_mouthing,0.2,True,high,34,True,7.034000,5.092000,7.034000,5.092000,1.942000,0.000000,0.723774,0.723774,0.723774,0.701276,0.933410,0.754988,0.500000,0.500000,0.500000,0.632554,0.061253,0.670272,0.706391,0.500000,0.803715,0.748832,0.621635,0.981863,0.500000,0.601292,0.064963,0.276004,0.366585,40.736000,0.723774,95.544909,50.000000,0.695819,0.671263,0.024556,0.000000,0.000000,0.073647,0.052958,0.081163,0.066720
greedy_utility,bad_mouthing,0.2,True,high,35,True,6.968000,5.074000,6.968000,5.074000,1.894000,0.000000,0.727607,0.727607,0.727607,0.704669,0.926678,0.748354,0.500000,0.500000,0.500000,0.636292,0.062911,0.671077,0.706962,0.500000,0.803637,0.747773,0.623006,0.981633,0.500000,0.600894,0.065162,0.275056,0.369739,40.592000,0.727607,98.306689,50.000000,0.572887,0.830383,-0.257496,0.000000,0.000000,0.082633,0.071933,0.094322,0.090943
greedy_utility,bad_mouthing,0.2,True,high,36,True,7.024000,5.090000,7.024000,5.090000,1.934000,0.000000,0.726119,0.726119,0.726119,0.703284,0.930655,0.742572,0.500000,0.500000,0.500000,0.622792,0.064357,0.664070,0.703447,0.500000,0.804372,0.749168,0.623121,0.981677,0.500000,0.601234,0.065148,0.279006,0.369757,40.720000,0.726119,96.732497,50.000000,0.591945,0.745033,-0.153088,0.000000,0.000000,0.087297,0.080594,0.100644,0.101396
greedy_utility,bad_mouthing,0.2,True,high,37,True,6.998000,5.078000,6.998000,5.078000,1.920000,0.000000,0.725024,0.725024,0.725024,0.702443,0.929993,0.749203,0.500000,0.500000,0.500000,0.621324,0.062699,0.662487,0.706877,0.500000,0.804125,0.748320,0.622257,0.981807,0.500000,0.601009,0.065170,0.276231,0.364311,40.624000,0.725024,97.790292,50.000000,0.627600,0.778115,-0.150515,0.000000,0.000000,0.080057,0.065042,0.088746,0.080683
greedy_utility,bad_mouthing,0.2,True,high,38,True,6.982000,5.090000,6.982000,5.090000,1.892000,0.000000,0.728607,0.728607,0.728607,0.705942,0.926475,0.758538,0.500000,0.500000,0.500000,0.626147,0.060366,0.664380,0.699659,0.500000,0.807163,0.751917,0.626609,0.981836,0.500000,0.601618,0.064667,0.273335,0.365567,40.720000,0.728607,96.752014,50.000000,0.597834,0.818174,-0.220340,0.000000,0.000000,0.082723,0.073526,0.094860,0.093905
greedy_utility,bad_mouthing,0.2,True,high,39,True,7.004000,5.140000,7.004000,5.140000,1.864000,0.000000,0.735202,0.735202,0.735202,0.712208,0.931798,0.758469,0.500000,0.500000,0.500000,0.637218,0.060383,0.674859,0.724498,0.500000,0.802216,0.746685,0.620237,0.981776,0.500000,0.600847,0.064847,0.275726,0.367145,41.120000,0.735202,97.109706,50.000000,0.605028,0.809707,-0.204679,0.000000,0.000000,0.071230,0.059649,0.080355,0.074858
greedy_utility,bad_mouthing,0.2,True,high,4,True,6.990000,5.036000,6.990000,5.036000,1.954000,0.000000,0.720810,0.720810,0.720810,0.698309,0.919975,0.737775,0.500000,0.500000,0.500000,0.607623,0.065556,0.652572,0.681092,0.500000,0.806273,0.750647,0.623773,0.981770,0.500000,0.601353,0.064811,0.275037,0.368330,40.288000,0.720810,97.989907,50.000000,0.594792,0.726820,-0.132028,0.000000,0.000000,0.082508,0.077332,0.099414,0.103509
greedy_utility,bad_mouthing,0.2,True,high,40,True,6.990000,4.986000,6.990000,4.986000,2.004000,0.000000,0.713226,0.713226,0.713226,0.691023,0.917218,0.742025,0.500000,0.500000,0.500000,0.614661,0.064494,0.659648,0.695063,0.500000,0.802609,0.746711,0.619771,0.981870,0.500000,0.600785,0.064516,0.272727,0.367133,39.888000,0.713226,97.846339,50.000000,0.545034,0.843563,-0.298530,0.000000,0.000000,0.080612,0.074827,0.095367,0.095986
greedy_utility,bad_mouthing,0.2,True,high,41,True,7.028000,4.980000,7.028000,4.980000,2.048000,0.000000,0.707964,0.707964,0.707964,0.685741,0.922427,0.735459,0.500000,0.500000,0.500000,0.619236,0.066135,0.665347,0.713941,0.500000,0.802495,0.746869,0.621488,0.981698,0.500000,0.600838,0.065547,0.279210,0.368825,39.840000,0.707964,97.412867,50.000000,0.636214,0.661175,-0.024962,0.000000,0.000000,0.078971,0.073417,0.091397,0.093851
greedy_utility,bad_mouthing,0.2,True,high,42,True,7.066000,5.154000,7.066000,5.154000,1.912000,0.000000,0.730452,0.730452,0.730452,0.707503,0.923002,0.742154,0.500000,0.500000,0.500000,0.618856,0.064462,0.661849,0.699743,0.500000,0.806592,0.751143,0.625538,0.981693,0.500000,0.601446,0.065628,0.279061,0.373900,41.232000,0.730452,97.551154,50.000000,0.601144,0.822360,-0.221216,0.000000,0.000000,0.090068,0.076417,0.100471,0.095378
greedy_utility,bad_mouthing,0.2,True,high,43,True,6.990000,4.956000,6.990000,4.956000,2.034000,0.000000,0.709298,0.709298,0.709298,0.687087,0.923714,0.729457,0.500000,0.500000,0.500000,0.605444,0.067636,0.650255,0.689465,0.500000,0.805203,0.749291,0.623478,0.981742,0.500000,0.601104,0.064660,0.278400,0.364359,39.648000,0.709298,98.072783,50.000000,0.602250,0.836269,-0.234020,0.000000,0.000000,0.081166,0.068660,0.088558,0.082657
greedy_utility,bad_mouthing,0.2,True,high,44,True,7.022000,5.108000,7.022000,5.108000,1.914000,0.000000,0.726345,0.726345,0.726345,0.703587,0.940963,0.743304,0.500000,0.500000,0.500000,0.623752,0.064174,0.663408,0.707599,0.500000,0.804908,0.749883,0.624249,0.981760,0.500000,0.601383,0.064920,0.274214,0.372805,40.864000,0.726345,96.516363,50.000000,0.708447,0.859432,-0.150985,0.000000,0.000000,0.077333,0.068241,0.090798,0.087804
greedy_utility,bad_mouthing,0.2,True,high,45,True,6.968000,5.072000,6.968000,5.072000,1.896000,0.000000,0.728869,0.728869,0.728869,0.705955,0.920983,0.762456,0.500000,0.500000,0.500000,0.643412,0.059386,0.675404,0.715152,0.500000,0.805678,0.750536,0.623958,0.981693,0.500000,0.601433,0.064469,0.275170,0.368612,40.576000,0.728869,96.639518,50.000000,0.658605,0.851843,-0.193238,0.000000,0.000000,0.078616,0.064742,0.088505,0.081081
greedy_utility,bad_mouthing,0.2,True,high,46,True,7.034000,5.064000,7.034000,5.064000,1.970000,0.000000,0.721393,0.721393,0.721393,0.699194,0.943242,0.745433,0.500000,0.500000,0.500000,0.629599,0.063642,0.670695,0.707631,0.500000,0.806458,0.751672,0.624953,0.982062,0.500000,0.601725,0.064356,0.272262,0.363987,40.512000,0.721393,96.051995,50.000000,0.662101,0.728860,-0.066759,0.000000,0.000000,0.080009,0.068613,0.090319,0.085550
greedy_utility,bad_mouthing,0.2,True,high,47,True,7.018000,5.112000,7.018000,5.112000,1.906000,0.000000,0.728155,0.728155,0.728155,0.705403,0.929805,0.743406,0.500000,0.500000,0.500000,0.623038,0.064149,0.664431,0.705617,0.500000,0.805105,0.749705,0.623482,0.981798,0.500000,0.601283,0.065039,0.274662,0.369930,40.896000,0.728155,96.987950,50.000000,0.592329,0.779075,-0.186746,0.000000,0.000000,0.077497,0.055984,0.085754,0.072500
greedy_utility,bad_mouthing,0.2,True,high,48,True,6.946000,5.116000,6.946000,5.116000,1.830000,0.000000,0.737750,0.737750,0.737750,0.714952,0.937704,0.752590,0.500000,0.500000,0.500000,0.641570,0.061853,0.680080,0.733216,0.500000,0.807144,0.752292,0.625902,0.981957,0.500000,0.601776,0.064748,0.272053,0.358756,40.928000,0.737750,96.124577,50.000000,0.599530,0.770255,-0.170725,0.000000,0.000000,0.079982,0.061925,0.090141,0.079270
greedy_utility,bad_mouthing,0.2,True,high,49,True,7.102000,5.074000,7.102000,5.074000,2.028000,0.000000,0.713512,0.713512,0.713512,0.691215,0.924573,0.743552,0.500000,0.500000,0.500000,0.622684,0.064112,0.662696,0.698338,0.500000,0.802753,0.747427,0.621559,0.981787,0.500000,0.600994,0.065792,0.278348,0.373681,40.592000,0.713512,96.547024,50.000000,0.605421,0.786724,-0.181303,0.000000,0.000000,0.085083,0.076084,0.098560,0.099626
greedy_utility,bad_mouthing,0.2,True,high,5,True,6.980000,5.032000,6.980000,5.032000,1.948000,0.000000,0.722036,0.722036,0.722036,0.699626,0.913884,0.744762,0.500000,0.500000,0.500000,0.632329,0.063810,0.674259,0.716029,0.500000,0.804785,0.749656,0.622604,0.981968,0.500000,0.601364,0.063680,0.268768,0.366925,40.256000,0.722036,96.393135,50.000000,0.641846,0.774550,-0.132704,0.000000,0.000000,0.069584,0.056359,0.081357,0.074091
greedy_utility,bad_mouthing,0.2,True,high,6,True,7.018000,5.050000,7.018000,5.050000,1.968000,0.000000,0.722095,0.722095,0.722095,0.699474,0.928905,0.739852,0.500000,0.500000,0.500000,0.617174,0.065037,0.659944,0.705698,0.500000,0.805543,0.749944,0.624474,0.981755,0.500000,0.601263,0.065059,0.278080,0.367753,40.400000,0.722095,97.501993,50.000000,0.614610,0.776108,-0.161499,0.000000,0.000000,0.081665,0.067994,0.095204,0.091110
greedy_utility,bad_mouthing,0.2,True,high,7,True,6.980000,4.948000,6.980000,4.948000,2.032000,0.000000,0.709036,0.709036,0.709036,0.686825,0.912519,0.737128,0.500000,0.500000,0.500000,0.611878,0.065718,0.656481,0.692914,0.500000,0.806307,0.750955,0.624903,0.981729,0.500000,0.601449,0.064901,0.276180,0.366848,39.584000,0.709036,97.112918,50.000000,0.616576,0.841342,-0.224766,0.000000,0.000000,0.077643,0.058454,0.087010,0.077710
greedy_utility,bad_mouthing,0.2,True,high,8,True,7.046000,5.142000,7.046000,5.142000,1.904000,0.000000,0.730000,0.730000,0.730000,0.707510,0.911777,0.749127,0.500000,0.500000,0.500000,0.626553,0.062718,0.667182,0.705317,0.500000,0.809229,0.754258,0.627099,0.982023,0.500000,0.602023,0.064531,0.273847,0.364154,41.136000,0.730000,96.467703,50.000000,0.665704,0.852631,-0.186927,0.000000,0.000000,0.083388,0.070081,0.096442,0.092799
greedy_utility,bad_mouthing,0.2,True,high,9,True,6.994000,5.146000,6.994000,5.146000,1.848000,0.000000,0.735464,0.735464,0.735464,0.712461,0.926320,0.757361,0.500000,0.500000,0.500000,0.633663,0.060660,0.673621,0.726447,0.500000,0.807132,0.752176,0.624976,0.981783,0.500000,0.601708,0.064393,0.274305,0.369300,41.168000,0.735464,96.459993,50.000000,0.617873,0.751165,-0.133292,0.000000,0.000000,0.087603,0.074570,0.100433,0.096786
greedy_utility,bad_mouthing,0.3,True,high,0,True,7.002000,5.084000,7.002000,5.084000,1.918000,0.000000,0.726167,0.726167,0.726167,0.703563,0.931657,0.743119,0.500000,0.500000,0.500000,0.617493,0.064220,0.661218,0.710125,0.500000,0.804843,0.749668,0.623645,0.981830,0.500000,0.601333,0.065277,0.275834,0.365012,40.672000,0.726167,96.401045,50.000000,0.431502,0.775342,-0.343840,0.000000,0.000000,0.091160,0.083603,0.107596,0.110214
greedy_utility,bad_mouthing,0.3,True,high,1,True,6.940000,5.006000,6.940000,5.006000,1.934000,0.000000,0.719107,0.719107,0.719107,0.696850,0.931312,0.744695,0.500000,0.500000,0.500000,0.624946,0.063826,0.664775,0.712385,0.500000,0.803068,0.747507,0.620766,0.981917,0.500000,0.600974,0.063538,0.272664,0.360235,40.048000,0.719107,96.894999,50.000000,0.558861,0.755119,-0.196258,0.000000,0.000000,0.071386,0.058054,0.083365,0.078970
