model,attack,fraction,defense,load,adaptive_mu,metric,mean,std,count,ci95_low,ci95_high
greedy_utility,collusion,0.1,True,high,True,avg_trust,0.592704,0.008891,50,0.590239,0.595168
greedy_utility,collusion,0.1,True,high,True,trust_variance,0.069251,0.001496,50,0.068837,0.069666
greedy_utility,collusion,0.1,True,high,True,avg_preference,0.640192,0.006944,50,0.638267,0.642116
greedy_utility,collusion,0.1,True,high,True,avg_reciprocity,0.666045,0.014667,50,0.661980,0.670111
greedy_utility,collusion,0.1,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.1,True,high,True,avg_total_utility,0.805658,0.001453,50,0.805255,0.806061
greedy_utility,collusion,0.1,True,high,True,avg_system_utility,0.750304,0.001540,50,0.749877,0.750731
greedy_utility,collusion,0.1,True,high,True,avg_social_utility,0.623765,0.001375,50,0.623384,0.624146
greedy_utility,collusion,0.1,True,high,True,avg_resource_utility,0.981829,0.000089,50,0.981805,0.981854
greedy_utility,collusion,0.1,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.1,True,high,True,avg_incentive_utility,0.601378,0.000242,50,0.601311,0.601445
greedy_utility,collusion,0.1,True,high,True,energy_consumed,0.064707,0.000494,50,0.064570,0.064844
greedy_utility,collusion,0.1,True,high,True,bandwidth_consumed,0.274858,0.002312,50,0.274217,0.275499
greedy_utility,collusion,0.1,True,high,True,compute_consumed,0.366790,0.003508,50,0.365818,0.367763
greedy_utility,collusion,0.1,True,high,True,throughput_mbps,37.138560,0.661961,50,36.955074,37.322046
greedy_utility,collusion,0.1,True,high,True,packet_delivery_ratio,0.662845,0.011234,50,0.659731,0.665959
greedy_utility,collusion,0.1,True,high,True,e2e_delay_ms,96.942686,0.615304,50,96.772133,97.113240
greedy_utility,collusion,0.1,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
greedy_utility,collusion,0.1,True,high,True,reputation_honest,0.778667,0.024063,50,0.771996,0.785337
greedy_utility,collusion,0.1,True,high,True,reputation_attacker,0.189336,0.005899,50,0.187701,0.190971
greedy_utility,collusion,0.1,True,high,True,reputation_separation,0.589331,0.025625,50,0.582228,0.596433
greedy_utility,collusion,0.1,True,high,True,attacker_defection_rate,0.924026,0.034110,50,0.914571,0.933481
greedy_utility,collusion,0.1,True,high,True,decision_distortion,0.081070,0.004610,50,0.079792,0.082348
greedy_utility,collusion,0.1,True,high,True,decision_distortion_evidenced,0.060877,0.006009,50,0.059211,0.062542
greedy_utility,collusion,0.1,True,high,True,decision_distortion_counterfactual,0.090945,0.005283,50,0.089481,0.092409
greedy_utility,collusion,0.1,True,high,True,decision_distortion_counterfactual_evidenced,0.077928,0.007967,50,0.075719,0.080136
greedy_utility,collusion,0.2,True,high,True,generated_tasks,7.008600,0.034573,50,6.999017,7.018183
greedy_utility,collusion,0.2,True,high,True,completed_tasks,4.176680,0.101333,50,4.148592,4.204768
greedy_utility,collusion,0.2,True,high,True,attempted_interactions,7.008600,0.034573,50,6.999017,7.018183
greedy_utility,collusion,0.2,True,high,True,successful_cooperations,4.176680,0.101333,50,4.148592,4.204768
greedy_utility,collusion,0.2,True,high,True,failed_interactions,2.831920,0.101699,50,2.803730,2.860110
greedy_utility,collusion,0.2,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
greedy_utility,collusion,0.2,True,high,True,cooperation_rate,0.595879,0.014381,50,0.591892,0.599865
greedy_utility,collusion,0.2,True,high,True,task_completion_ratio,0.595879,0.014381,50,0.591892,0.599865
greedy_utility,collusion,0.2,True,high,True,reliability_score,0.595879,0.014381,50,0.591892,0.599865
greedy_utility,collusion,0.2,True,high,True,resource_efficiency,0.577304,0.013955,50,0.573436,0.581172
greedy_utility,collusion,0.2,True,high,True,fairness_index,0.875148,0.012366,50,0.871720,0.878575
greedy_utility,collusion,0.2,True,high,True,trust_stability_index,0.705320,0.005331,50,0.703842,0.706797
greedy_utility,collusion,0.2,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.2,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.2,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.2,True,high,True,avg_trust,0.561032,0.007820,50,0.558865,0.563200
greedy_utility,collusion,0.2,True,high,True,trust_variance,0.073670,0.001333,50,0.073301,0.074039
greedy_utility,collusion,0.2,True,high,True,avg_preference,0.615381,0.005585,50,0.613833,0.616929
greedy_utility,collusion,0.2,True,high,True,avg_reciprocity,0.622921,0.012179,50,0.619545,0.626297
greedy_utility,collusion,0.2,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.2,True,high,True,avg_total_utility,0.805283,0.001449,50,0.804881,0.805684
greedy_utility,collusion,0.2,True,high,True,avg_system_utility,0.750016,0.001564,50,0.749583,0.750450
greedy_utility,collusion,0.2,True,high,True,avg_social_utility,0.623322,0.001404,50,0.622933,0.623711
greedy_utility,collusion,0.2,True,high,True,avg_resource_utility,0.981822,0.000091,50,0.981797,0.981848
greedy_utility,collusion,0.2,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
greedy_utility,collusion,0.2,True,high,True,avg_incentive_utility,0.601358,0.000253,50,0.601288,0.601428
greedy_utility,collusion,0.2,True,high,True,energy_consumed,0.064723,0.000423,50,0.064606,0.064840
greedy_utility,collusion,0.2,True,high,True,bandwidth_consumed,0.275245,0.002683,50,0.274501,0.275988
greedy_utility,collusion,0.2,True,high,True,compute_consumed,0.367360,0.003247,50,0.366460,0.368260
greedy_utility,collusion,0.2,True,high,True,throughput_mbps,33.413440,0.810663,50,33.188736,33.638144
greedy_utility,collusion,0.2,True,high,True,packet_delivery_ratio,0.595879,0.014381,50,0.591892,0.599865
greedy_utility,collusion,0.2,True,high,True,e2e_delay_ms,96.755407,0.693491,50,96.563181,96.947633
greedy_utility,collusion,0.2,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
greedy_utility,collusion,0.2,True,high,True,reputation_honest,0.782720,0.025029,50,0.775783,0.789658
greedy_utility,collusion,0.2,True,high,True,reputation_attacker,0.190775,0.007670,50,0.188649,0.192901
greedy_utility,collusion,0.2,True,high,True,reputation_separation,0.591945,0.025734,50,0.584812,0.599078
greedy_utility,collusion,0.2,True,high,True,attacker_defection_rate,0.921747,0.022848,50,0.915413,0.928080
greedy_utility,collusion,0.2,True,high,True,decision_distortion,0.079294,0.004340,50,0.078091,0.080498
greedy_utility,collusion,0.2,True,high,True,decision_distortion_evidenced,0.058367,0.006345,50,0.056608,0.060126
greedy_utility,collusion,0.2,True,high,True,decision_distortion_counterfactual,0.089031,0.004959,50,0.087657,0.090406
greedy_utility,collusion,0.2,True,high,True,decision_distortion_counterfactual_evidenced,0.075017,0.007990,50,0.072803,0.077232
greedy_utility,collusion,0.3,True,high,True,generated_tasks,6.996080,0.036185,50,6.986050,7.006110
greedy_utility,collusion,0.3,True,high,True,completed_tasks,3.736120,0.107708,50,3.706265,3.765975
greedy_utility,collusion,0.3,True,high,True,attempted_interactions,6.996080,0.036185,50,6.986050,7.006110
greedy_utility,collusion,0.3,True,high,True,successful_cooperations,3.736120,0.107708,50,3.706265,3.765975
greedy_utility,collusion,0.3,True,high,True,failed_interactions,3.259960,0.105052,50,3.230841,3.289079
greedy_utility,collusion,0.3,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
